Views,Likes,Shares,Comments,Month,DayOfWeek,Is_Weekend,Likes_Per_View,Shares_Per_View,Comments_Per_View,Engagement_Rate,Platform_TikTok,Platform_Twitter,Platform_YouTube,Hashtag_#Comedy,Hashtag_#Dance,Hashtag_#Education,Hashtag_#Fashion,Hashtag_#Fitness,Hashtag_#Gaming,Hashtag_#Music,Hashtag_#Tech,Hashtag_#Viral,Content_Type_Post,Content_Type_Reel,Content_Type_Shorts,Content_Type_Tweet,Content_Type_Video,Region_Brazil,Region_Canada,Region_Germany,Region_India,Region_Japan,Region_UK,Region_USA,Engagement_Level_Encoded
3099684,153065,41200,7632,11,4,0,0.04938084011144362,0.013291677474219953,0.0024621864680399678,6.513470405370354,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0
3710671,76950,26333,7103,8,5,1,0.02073748925733378,0.0070965601639164455,0.0019142090473663659,2.9748258468616595,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
3188483,368317,49091,21981,10,1,0,0.11551480751191083,0.0153963499256543,0.00689387398333314,13.780503142089827,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1
2801347,499380,60311,12282,10,4,0,0.17826424216635783,0.02152928573289921,0.004384319400631196,20.41778472998882,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
2248578,93218,59577,14331,4,4,0,0.04145642268135684,0.02649541176690335,0.006373361297673463,7.432519574593366,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1609482,403027,23102,44642,7,5,1,0.25040789521100576,0.014353686465583337,0.027736874348392837,29.24984560249819,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
4251376,37945,3378,26696,5,4,0,0.008925345582230317,0.0007945662768948218,0.006279378723500344,1.5999290582625485,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
1358058,300720,59766,43145,7,4,0,0.22143384155904977,0.04400842968415193,0.031769629868532864,29.721190111173456,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2
2606224,69943,67574,13284,3,4,0,0.02683691041138444,0.025927932518463495,0.005097029265327922,5.786187219517585,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,0
3442475,429165,1181,16421,1,6,1,0.12466757202303576,0.0003430671246704769,0.00477011452515995,12.978075367286618,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1
3909627,162796,63419,5547,11,3,0,0.04163977791231747,0.016221240542895782,0.0014188054256838313,5.927982388089708,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
4022893,120768,54001,43214,6,0,0,0.030020186964952834,0.013423424386380648,0.01074202072985784,5.418563208119132,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0
2288198,160224,63631,2779,10,6,1,0.07002191243939554,0.02780834525683529,0.0012144928017592883,9.904475049799013,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
1707547,468293,62396,41097,1,1,0,0.2742489664998972,0.036541307501345495,0.024067858747079875,33.48581327483226,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2
167982,473290,53315,22117,4,1,0,2.8175042564084247,0.31738519603290827,0.1316629162648379,326.6552368706171,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
1723036,269685,15870,11719,12,2,0,0.15651733335809584,0.009210486606199754,0.006801366889606485,17.252918685390206,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,1
1368137,220395,47904,42984,8,2,0,0.16109132345664212,0.03501403733690413,0.03141790624769303,22.75232670412393,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,2
1753723,413003,90078,39688,11,0,0,0.235500703360793,0.05136386989279379,0.022630711919727344,30.949528517331416,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,2
4289386,188014,39473,14691,1,6,1,0.04383238067173251,0.009202482593079755,0.003424965717704119,5.645982898251638,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
3356274,322024,4474,33051,9,4,0,0.09594687442086075,0.001333025849498581,0.009847527347290478,10.71274276176498,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
2213124,480760,63167,20082,11,1,0,0.21723138875182774,0.028542006683764668,0.009074050979520352,25.484744641511277,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,2
1714956,137707,28180,47207,1,6,1,0.08029768693774067,0.016431908457126596,0.02752665374505235,12.425624913991964,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
2347135,149856,83261,13888,12,3,0,0.06384634884657252,0.03547346019721916,0.005917000939443194,10.523680998323488,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
3849864,429897,10666,23842,8,6,1,0.1116655029891965,0.002770487476960225,0.006192946036535317,12.062893650269205,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,1
2458064,428601,16411,12329,12,2,0,0.17436527283260322,0.006676392477982672,0.005015735961309388,18.605740127189527,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
4138951,356632,57983,12027,8,1,0,0.08616482775466537,0.014009105205642686,0.002905808742360081,10.307974170266814,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
786091,115476,45804,33532,4,2,0,0.14689902314108672,0.05826806311228598,0.04265663898963352,24.782372524300623,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2428341,178208,2717,10620,12,0,0,0.07338672781129174,0.0011188708669828496,0.004373356130790527,7.887895480906512,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
1934060,55050,41483,39848,7,3,0,0.02846343960373515,0.02144866239930509,0.02060329048736854,7.051539249040878,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
3328075,305353,8424,46784,4,6,1,0.09175063662928269,0.0025311929568894932,0.014057375509866814,10.8339205096039,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
4618662,1774,38568,31300,4,2,0,0.0003840939215729577,0.008350470331017944,0.006776854422341362,1.5511418674932265,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
2637799,128740,47263,25381,12,5,1,0.048805841536826725,0.01791758962680629,0.009622037160526635,7.634546832415964,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0
1021175,427434,92929,40158,8,4,0,0.4185707640708008,0.09100203197297231,0.03932528704678434,54.889808309055745,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,2
136708,9741,60279,1977,11,0,0,0.0712540597477836,0.4409324984638792,0.014461479942651491,52.664803815431426,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,2
4820047,240695,76116,10533,10,6,1,0.04993623506160832,0.015791547260846212,0.0021852484011048025,6.791303072355934,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0
1417619,261333,28832,33631,1,0,0,0.18434642876541582,0.020338327858190387,0.023723581582921788,22.840833820652797,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,2
3373662,127818,52586,17121,10,6,1,0.037887020098634656,0.015587216502423775,0.005074900805119185,5.8549137406177625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
280264,24388,40754,36005,10,3,0,0.08701795450004282,0.14541289641195446,0.1284681585933263,36.08990095053235,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
1412186,348080,24255,47797,8,6,1,0.2464831119979946,0.017175499544677543,0.0338461080905773,29.75047196332494,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2
2440607,59389,15997,21735,7,0,0,0.024333700591697066,0.006554516970573304,0.008905571441858521,3.9793789004128888,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1212383,134452,16512,26744,3,5,1,0.1108989485995762,0.013619458537442376,0.02205903579974315,14.657744293676172,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
2561337,468506,33962,5509,12,2,0,0.18291462622841118,0.013259481278722791,0.0021508298205195177,19.83249373276535,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1
886874,374139,41228,35296,11,4,0,0.4218626321213611,0.04648687412191585,0.03979821259840744,50.814771884168444,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2
1622096,119815,41769,1529,6,0,0,0.07386430889417149,0.02575001726161707,0.0009426075891932413,10.05569337449818,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,1
946358,304294,25948,35055,12,6,1,0.32154216480443976,0.027418799228199054,0.03704200735873739,38.600297139137616,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2
4119667,242655,41085,3854,6,5,1,0.058901605396746874,0.009972893440173684,0.0009355125062292656,6.981001134314982,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
3974573,400911,46622,18136,2,1,0,0.1008689486895825,0.011730065091268924,0.004563005887676487,11.716201966852791,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
2764814,67913,48844,32596,7,2,0,0.024563316013301438,0.017666287858785438,0.011789581505301985,5.401918537738886,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
3105914,310842,86059,25445,2,3,0,0.10008068478393156,0.027708107822689232,0.008192435463441679,13.598122807006247,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1
2289887,411599,6923,34729,4,5,1,0.17974642416852885,0.0030232932891448355,0.01516625056170894,19.793596801938264,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1213734,342720,58380,21282,10,0,0,0.28236829486526704,0.04809950120866681,0.01753431971090865,34.800211578484245,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
264136,434933,9642,7876,5,6,1,1.6466252233697791,0.0365039222218857,0.029817972559590514,171.29471181512554,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,2
1661537,8669,88291,10996,12,4,0,0.00521745829313461,0.053138148593741816,0.006617968784324394,6.4973575671200825,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
643763,472554,57987,11509,9,4,0,0.7340496424926565,0.09007507421209358,0.017877697227085123,84.20024139318352,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
1296499,230354,67311,23584,5,1,0,0.17767387402535598,0.051917510156197576,0.018190526949885807,24.778191113143937,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
1205102,220248,24146,6273,2,4,0,0.18276295284548527,0.020036478240016198,0.00520536850822586,20.800479959372733,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2
3264905,287339,75893,22514,2,2,0,0.08800838002943424,0.023245086763627118,0.006895759600968481,11.814922639402985,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1
4295107,52742,18986,7245,4,6,1,0.012279554385955927,0.004420378817105139,0.0016868031459984583,1.8386736349059523,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
736289,485171,37329,48944,7,2,0,0.6589409864876428,0.05069884243822738,0.06647389815683787,77.61137270827079,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,2
961783,142483,59165,21732,8,6,1,0.148144643854175,0.061515955262257706,0.022595533503919282,23.2256132620352,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2
3171066,339557,4006,12554,2,6,1,0.10707976434422999,0.0012632975787952696,0.003958921069444786,11.230198299247004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2389579,152619,48984,25191,9,0,0,0.06386857266489201,0.02049900840273538,0.010542024348222009,9.49096054158494,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
804183,164716,88378,8578,5,6,1,0.20482402637210684,0.10989787150437151,0.010666726354573523,32.53886242310519,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2
278830,96874,13638,40689,9,5,1,0.34743033389520495,0.04891152315030664,0.1459276261521357,54.22694831976473,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2
894414,424359,9498,48618,5,6,1,0.4744547826845286,0.01061924343760272,0.05435737812690768,53.9431404249039,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
3175002,317730,81407,42155,5,5,1,0.10007237790716353,0.02563998384882907,0.01327715699076725,13.898951874675985,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1
2362838,3194,35532,3408,3,6,1,0.0013517642766876104,0.015037848553307505,0.0014423333296654278,1.7831946159660543,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
2010391,142135,17115,37585,9,4,0,0.07070017722920566,0.008513269309303514,0.018695368214441867,9.790881475295105,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
1333519,33634,67008,19020,1,0,0,0.025221987838193533,0.05024900282635643,0.014263013875317861,8.973400453986782,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
2851867,407380,86927,39494,7,3,0,0.14284677370999418,0.030480734199736525,0.013848471895779152,18.717597980550988,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
330476,485696,2619,4585,10,1,0,1.4696861496750142,0.00792493252157494,0.013873927304857236,149.14850095014464,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2
1068462,397476,34854,18603,5,2,0,0.37200761468353577,0.03262072025022884,0.01741100759783689,42.20393425316015,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
370537,271989,18364,40465,5,1,0,0.7340400553790849,0.049560502729821855,0.10920636805501205,89.28069261639189,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
2055018,318200,34749,4831,6,4,0,0.15484049288132756,0.016909340940079357,0.002350830990288163,17.41006648116951,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1
1179104,355660,14269,32625,6,2,0,0.30163581838412895,0.012101561863923792,0.027669315005292155,34.140669525334495,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,2
842477,301736,68814,19088,4,2,0,0.3581533976595207,0.08168056813420425,0.022656998351290304,46.24909641450152,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
739337,157550,81164,9915,3,3,0,0.21309632819674926,0.10977943752307812,0.013410663878583109,33.628642959841045,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
4500031,189284,97120,44811,11,1,0,0.042062821345008515,0.021582073545715574,0.009957931400917016,7.36028262916411,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1215133,357427,68104,34015,2,3,0,0.29414640208108905,0.056046539761491126,0.027992820538986267,37.818576238156645,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2
449348,35182,4716,18161,2,5,1,0.07829566393975271,0.010495206387922056,0.04041633655874734,12.92072068864221,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1
1190740,213240,94333,16398,7,5,1,0.17908191544753682,0.07922216436837597,0.013771268286947613,27.207534810286038,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2
1118979,426061,23299,8196,10,0,0,0.38075870950214435,0.02082165974517842,0.007324534240588965,40.890490348791175,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2
4007152,432650,96770,7738,1,2,0,0.10796945062228736,0.02414932101402692,0.0019310472874500394,13.40498189237643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
3390112,413183,6201,2949,3,6,1,0.12187886417911857,0.0018291431079563152,0.0008698827649351998,12.45778900520101,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
4223266,5635,13422,13879,12,2,0,0.0013342754162299984,0.0031781090748250287,0.0032863191662566363,0.7798703657311663,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0
837863,264887,35633,21578,10,4,0,0.31614595703593545,0.04252843245256086,0.025753613657602734,38.442800314609904,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,2
3425267,229865,43423,22490,8,5,1,0.06710863707851096,0.012677259904118424,0.00656591150412508,8.635180848675446,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0
4347648,241142,55800,165,10,4,0,0.05546493184360832,0.01283452570217276,3.7951554495672146e-05,6.833740910027675,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
2454558,271958,31163,46231,3,0,0,0.11079713740722362,0.012695972146512732,0.018834755585323305,14.232786513905966,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
4328041,127158,91300,2263,8,3,0,0.02938003591001102,0.021094994247975007,0.000522869353594386,5.099789951158041,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0
4511744,254344,59222,41866,10,3,0,0.056373765887426236,0.013126188010667271,0.009279338544030867,7.877929244212438,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
4610463,425376,84697,14385,6,0,0,0.09226318484716177,0.0183706061625481,0.0031200770942094104,11.375386810391928,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2277825,468829,14948,24904,1,2,0,0.20582309878941535,0.006562400535598653,0.010933236749969818,22.33187360749838,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
3893120,140608,79169,3536,8,0,0,0.03611704750945257,0.02033561770507973,0.0009082689462436298,5.736093416077593,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
323133,316119,92969,275,11,4,0,0.9782937675817698,0.2877112520231607,0.0008510427594829374,126.68560623644134,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,2
4714288,367578,82639,34084,7,3,0,0.07797105310494395,0.017529476349344802,0.0072299358885159325,10.273046534280468,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
2449412,260270,93639,48015,8,6,1,0.10625815501842892,0.03822917500200048,0.019602663822990987,16.40899938434204,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,1
3525460,12794,64359,44733,12,1,0,0.003629029970557034,0.018255490063708,0.012688556954269797,3.457307698853483,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
4742368,54608,90554,26913,3,2,0,0.011514922502850897,0.019094680126046735,0.005675012989291426,3.6284615618189053,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0
2884482,205837,18884,34478,11,0,0,0.07136012635890951,0.006546756055333332,0.011952926036633267,8.98598084508761,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
2816091,31691,13582,28775,5,4,0,0.011253542587934836,0.004822997552280803,0.010218064686119873,2.6294604826335513,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
4467747,342278,65649,39380,3,4,0,0.07661087344471386,0.014693983343282419,0.008814286037235322,10.01191428252316,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1
4985164,47700,96055,48941,7,3,0,0.00956839133075662,0.01926817252150581,0.00981732998152117,3.86538938337836,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
4745468,126563,37361,35102,10,3,0,0.02667028836776478,0.007872985340961102,0.007396952207874966,4.194022591660085,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
4193386,430264,84216,12887,8,5,1,0.10260538858097012,0.020083054600745078,0.0030731728488624706,12.576161603057766,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1406438,73183,6162,13527,8,5,1,0.05203428803829248,0.004381280938086144,0.009617914191738278,6.60334831681169,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
4920264,398327,3628,34070,8,1,0,0.0809564283542509,0.0007373588083891433,0.006924425193444905,8.861821235608495,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
675163,272637,95308,27495,6,6,1,0.4038091542338665,0.14116294879903074,0.040723499362376195,58.56956023952734,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
3156979,486439,65910,47543,9,2,0,0.15408369837113264,0.020877554142742158,0.015059650380949635,19.002090289482446,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1
2825287,117638,95968,7429,7,3,0,0.04163753983223651,0.033967522591510174,0.0026294673780044293,7.823452980175112,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
4880933,424044,36411,15765,10,5,1,0.08687765228492175,0.007459844255186457,0.0032299152641513417,9.756741180425955,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
203380,209884,73618,20779,2,0,0,1.0319795456780412,0.36197266201199724,0.10216835480381552,149.61205624938538,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
1591371,457773,5808,24319,11,0,0,0.28765950868779183,0.003649683197695572,0.015281791612389569,30.6590983497877,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2
3671946,28063,80288,21251,7,4,0,0.007642541584217197,0.021865245295001615,0.005787394476934029,3.529518135615284,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0
4747943,215327,30817,27401,5,4,0,0.04535163964689551,0.006490600245200922,0.0057711307823198384,5.761337067441627,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
2578412,251504,84789,13528,2,0,0,0.09754220814982245,0.03288419383713697,0.0052466401800798325,13.567304216703924,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1449220,225649,39904,16363,3,4,0,0.15570375788355115,0.0275348118298119,0.011290901312430135,19.45294710257932,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
597344,17521,66825,29302,11,0,0,0.029331507473080838,0.11187021213906895,0.04905381153907966,19.025553115122946,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
1009899,476137,3228,47964,4,6,1,0.47146991926915466,0.0031963592398843847,0.04749385829672076,52.216013680575976,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,2
3120029,151582,8928,27509,9,1,0,0.048583522781358766,0.002861511864152545,0.008816905227483463,6.026193987299477,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
2364689,57101,14115,11231,1,2,0,0.024147361450068065,0.005969072465766111,0.004749461768545462,3.4865895684379637,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
853053,422491,51824,41589,1,3,0,0.49526934434320025,0.06075120772097396,0.04875312553850698,60.477367760268116,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,2
318179,247637,74541,9632,6,6,1,0.7782946077522401,0.23427378928213363,0.0302722681258034,104.28406651601772,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2
2205622,171076,81828,23677,5,2,0,0.07756360790742929,0.03709973875849987,0.010734840330754771,12.539818699668393,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
963137,158489,94198,2651,10,3,0,0.1645549906191954,0.0978033239300328,0.0027524640835104456,26.51107786327386,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,2
4356359,427373,98628,27675,8,2,0,0.09810325549386541,0.022640007400675656,0.006352782220198106,12.709604511473916,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,1
1180989,109429,18098,33218,4,3,0,0.09265878005637648,0.015324444173485104,0.02812727298899482,13.61104972188564,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3465465,146955,2010,4596,9,6,1,0.04240556462119802,0.0005800087434153858,0.0013262289476304045,4.431180231224381,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
2744810,30544,94790,20833,9,1,0,0.01112791049289386,0.034534266488390815,0.007589960689446628,5.325213767073131,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
4517381,232135,69688,1995,6,1,0,0.051387075829999726,0.015426637691175485,0.00044162757137376725,6.725534109254898,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
4496073,124732,19857,2918,10,3,0,0.02774243211798385,0.0044165208171664475,0.0006490108145486072,3.2807963749698903,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
